API,method,github url,label (M/C)
java.io.PrintWriter__write__1,LookupTranslator.translate#CharSequence#int#Writer#,https://github.com/apache/commons-lang/blob/0820c4c89/src/main/java/org/apache/commons/lang3/text/translate/LookupTranslator.java#L75,C
java.util.Map__get__1,ConcurrentUtilsTest.testCreateIfAbsentKeyNotPresent#,https://github.com/apache/commons-lang/blob/0820c4c89/src/test/java/org/apache/commons/lang3/concurrent/ConcurrentUtilsTest.java#L503,C
java.util.Map__get__1,ConcurrentUtilsTest.testPutIfAbsentKeyPresent#,https://github.com/apache/commons-lang/blob/0820c4c89/src/test/java/org/apache/commons/lang3/concurrent/ConcurrentUtilsTest.java#L443,C
java.util.Iterator__next__0,LocaleUtilsTest.assertLanguageByCountry#String#String[]#,https://github.com/apache/commons-lang/blob/0820c4c89/src/test/java/org/apache/commons/lang3/LocaleUtilsTest.java#L398,C
java.lang.Long__parseLong__1,NumberUtils.toLong#String#long#,https://github.com/apache/commons-lang/blob/0820c4c89/src/main/java/org/apache/commons/lang3/math/NumberUtils.java#L169,C
java.util.Map__get__1,Memoizer.compute#I#,https://github.com/apache/commons-lang/blob/0820c4c89/src/main/java/org/apache/commons/lang3/concurrent/Memoizer.java#L114,C
java.util.Map__get__1,ExtendedMessageFormat.getFormat#String#,https://github.com/apache/commons-lang/blob/0820c4c89/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java#L303,C
java.io.ObjectOutputStream__writeObject__1,SerializationUtilsTest.testDeserializeBytes#,https://github.com/apache/commons-lang/blob/0820c4c89/src/test/java/org/apache/commons/lang3/SerializationUtilsTest.java#L326,C
java.util.Map__get__1,ApiExaminer.ClassInfo.compareAndReport#ClassInfo#,https://github.com/apache/bigtop/blob/c9cb18fbc1befb944669f3577625803075b9e7fe/bigtop-tests/smoke-tests/odpi-runtime/src/main/java/org/odpi/specs/runtime/hadoop/ApiExaminer.java#L228,M
java.util.Map__get__1,SerializationUtilsTest.testClone#,https://github.com/apache/commons-lang/blob/0820c4c89/src/test/java/org/apache/commons/lang3/SerializationUtilsTest.java#L380,C
java.util.List__get__1,ExceptionUtils.getRootCause#Throwable#,https://github.com/apache/commons-lang/blob/0820c4c89/src/main/java/org/apache/commons/lang3/exception/ExceptionUtils.java#L184,C
java.io.ObjectOutputStream__writeObject__1,SerializationUtilsTest.testDeserializeBytesOfNull#,https://github.com/apache/commons-lang/blob/0820c4c89/src/test/java/org/apache/commons/lang3/SerializationUtilsTest.java#L346,C
java.util.Map__get__1,TypeUtils.extractTypeArgumentsFrom#Map#TypeVariable[]#,https://github.com/apache/commons-lang/blob/0820c4c89/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java#L1534,M
java.util.Iterator__next__0,PairTest.testMapEntry#,https://github.com/apache/commons-lang/blob/0820c4c89/src/test/java/org/apache/commons/lang3/tuple/PairTest.java#L64,C
java.awt.Shape__getPathIterator__1,ShapeUIResource.getPathIterator#AffineTransform#double#,https://github.com/ebourg/swingx/blob/820656c/swingx-plaf/src/main/java/org/jdesktop/swingx/plaf/ShapeUIResource.java#L83,C
java.awt.Shape__getPathIterator__1,PCLGraphics2D.draw#Shape#,https://github.com/apache/xmlgraphics-fop/blob/1942336d7/fop-core/src/main/java/org/apache/fop/render/pcl/PCLGraphics2D.java#L265,C
java.awt.Shape__getPathIterator__1,Morphing2D.getPathIterator#AffineTransform#double#,https://github.com/ebourg/swingx/blob/820656c/swingx-graphics/src/main/java/org/jdesktop/swingx/geom/Morphing2D.java#L248,C
java.lang.String__charAt__1,StrBuilder.indexOf#String#int#,https://github.com/apache/commons-lang/blob/0820c4c89/src/main/java/org/apache/commons/lang3/text/StrBuilder.java#L2513,C
java.lang.String__charAt__1,MultiByteFont.hasDecomposable#CharSequence#,https://github.com/apache/xmlgraphics-fop/blob/1942336d7/fop-core/src/main/java/org/apache/fop/fonts/MultiByteFont.java#L699,C
java.lang.String__charAt__1,PdfContentByte.getEffectiveStringWidth#String#boolean#float#,https://github.com/itext/itextpdf/blob/2d5b6a212/itext/src/main/java/com/itextpdf/text/pdf/PdfContentByte.java#L2333,C
java.lang.String__charAt__1,CharSequenceUtils.indexOf#CharSequence#int#int#,https://github.com/apache/commons-lang/blob/0820c4c89/src/main/java/org/apache/commons/lang3/CharSequenceUtils.java#L136,C
java.lang.String__charAt__1,PdfChunk.getWord#String#int#,https://github.com/itext/itextpdf/blob/2d5b6a212/itext/src/main/java/com/itextpdf/text/pdf/PdfChunk.java#L303,C
java.lang.String__charAt__1,Utils.isXMLNameNS#String#,https://github.com/itext/itextpdf/blob/2d5b6a212/itext/src/main/java/com/itextpdf/xmp/impl/Utils.java#L351,C
java.lang.String__charAt__1,StringUtilsTest.testSplit_StringString_StringStringInt#,https://github.com/apache/commons-lang/blob/0820c4c89/src/test/java/org/apache/commons/lang3/StringUtilsTest.java#L491,C
java.lang.String__charAt__1,Type1FontLoader.getPFMURI#String#,https://github.com/apache/xmlgraphics-fop/blob/1942336d7/fop-core/src/main/java/org/apache/fop/fonts/type1/Type1FontLoader.java#L73,M
java.lang.String__charAt__1,CharScript.dominantScript#CharSequence#,https://github.com/apache/xmlgraphics-fop/blob/1942336d7/fop-core/src/main/java/org/apache/fop/complexscripts/util/CharScript.java#L726,C
java.lang.String__charAt__1,Arrays2.equals#char[]#int#String#int#int#,https://github.com/wildfly-security/wildfly-elytron/blob/a73bbba0f0/src/main/java/org/wildfly/security/util/_private/Arrays2.java#L62,C
java.lang.String__charAt__1,Parser.getSpecialType#String#,https://github.com/h2database/h2database/blob/0ea0365c2/h2/src/main/org/h2/command/Parser.java#L4102,M
java.lang.String__charAt__1,RandomStringUtilsTest.testRandomStringUtilsHomog#,https://github.com/apache/commons-lang/blob/0820c4c89/src/test/java/org/apache/commons/lang3/RandomStringUtilsTest.java#L473,C
java.lang.String__charAt__1,StringProperty.Maker.make#PropertyList#String#FObj#,https://github.com/apache/xmlgraphics-fop/blob/1942336d7/fop-core/src/main/java/org/apache/fop/fo/properties/StringProperty.java#L473,C
java.lang.String__charAt__1,TextLayoutManager.addElementsForASpace#List#int#GlyphMapping#int#,https://github.com/apache/xmlgraphics-fop/blob/1942336d7/fop-core/src/main/java/org/apache/fop/layoutmgr/inline/TextLayoutManager.java#L1181,M
java.lang.String__charAt__1,FDFField.escapeXML#String#,https://github.com/apache/pdfbox/blob/72249f6ff/pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFField.java#L790,C
java.lang.String__charAt__1,CompactNodeTypeDefWriter.escape#String#,https://github.com/apache/jackrabbit/blob/da3fd4199/jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/cnd/CompactNodeTypeDefWriter.java#L512,C
java.lang.String__charAt__1,Class2HTML.toHTML#String#,https://github.com/apache/commons-bcel/blob/5cc4b163/src/main/java/org/apache/bcel/util/Class2HTML.java#L195,C
java.lang.String__charAt__1,ISO9075.encode#String#,https://github.com/apache/jackrabbit/blob/da3fd4199/jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/util/ISO9075.java#L48,C
java.lang.String__charAt__1,NodeId.NodeId#String#,https://github.com/apache/jackrabbit/blob/da3fd4199/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/id/NodeId.java#L124,C
java.lang.String__charAt__1,NumericEntityUnescaper.translate#CharSequence#int#Writer#,https://github.com/apache/commons-text/blob/7d2b511/src/main/java/org/apache/commons/text/translate/NumericEntityUnescaper.java#L78,M
java.lang.String__charAt__1,BarcodePostnet.getBarsPostnet#String#,https://github.com/itext/itextpdf/blob/2d5b6a212/itext/src/main/java/com/itextpdf/text/pdf/BarcodePostnet.java#L91,C
java.lang.String__charAt__1,ByteStringBuilder.appendLatin1#CharSequence#,https://github.com/wildfly-security/wildfly-elytron/blob/a73bbba0f0/src/main/java/org/wildfly/security/util/ByteStringBuilder.java#L158,C
java.lang.String__charAt__1,SimplePatternParser.normalizeException#ArrayList#,https://github.com/itext/itextpdf/blob/2d5b6a212/itext/src/main/java/com/itextpdf/text/pdf/hyphenation/SimplePatternParser.java#L113,C
java.lang.String__charAt__1,BarcodeEAN.getBarcodeSize#,https://github.com/itext/itextpdf/blob/2d5b6a212/itext/src/main/java/com/itextpdf/text/pdf/BarcodeEAN.java#L438,M
java.lang.String__charAt__1,XMLChar.isValidNCName#String#,https://github.com/apache/jackrabbit/blob/da3fd4199/jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/XMLChar.java#L926,C
java.lang.String__charAt__1,Text.unescapeIllegalJcrChars#String#,https://github.com/apache/jackrabbit/blob/da3fd4199/jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/util/Text.java#L521,C
java.lang.String__charAt__1,SimplePatternParser.startElement#String#Map#,https://github.com/itext/itextpdf/blob/2d5b6a212/itext/src/main/java/com/itextpdf/text/pdf/hyphenation/SimplePatternParser.java#L214,C
java.lang.String__charAt__1,PatternParser.getInterletterValues#String#,https://github.com/apache/xmlgraphics-fop/blob/1942336d7/fop-core/src/main/java/org/apache/fop/hyphenation/PatternParser.java#L240,C
java.lang.String__charAt__1,StringUtils.isAsciiPrintable#CharSequence#,https://github.com/apache/commons-lang/blob/0820c4c89/src/main/java/org/apache/commons/lang3/StringUtils.java#L7064,C
java.lang.String__charAt__1,StringUtils.replaceChars#String#String#String#,https://github.com/apache/commons-lang/blob/0820c4c89/src/main/java/org/apache/commons/lang3/StringUtils.java#L5897,C
java.lang.String__charAt__1,NamedCharacter.toString#,https://github.com/apache/xmlgraphics-fop/blob/1942336d7/fop-core/src/main/java/org/apache/fop/fonts/NamedCharacter.java#L130,C
java.lang.String__charAt__1,DfpMath.split#DfpField#String#,https://github.com/apache/commons-math/blob/1abe3c769/src/main/java/org/apache/commons/math4/dfp/DfpMath.java#L44,C
java.lang.String__charAt__1,NodeNameTest.createLexicographicallyLesser#String#,https://github.com/apache/jackrabbit/blob/da3fd4199/jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/query/qom/NodeNameTest.java#L325,C
java.lang.String__charAt__1,TextUtils.createTextBlock#String#Font#Paint#float#int#TextMeasurer#,https://github.com/jfree/jfreechart/blob/893f9b15/src/main/java/org/jfree/chart/text/TextUtils.java#L158,C
java.lang.String__charAt__1,CharSequenceTranslator.translate#CharSequence#Writer#,https://github.com/apache/commons-text/blob/7d2b511/src/main/java/org/apache/commons/text/translate/CharSequenceTranslator.java#L84,C
java.lang.String__charAt__1,SpecialSymbol.index#String#,https://github.com/itext/itextpdf/blob/2d5b6a212/itext/src/main/java/com/itextpdf/text/SpecialSymbol.java#L70,C
java.lang.String__charAt__1,ByteStringBuilder.append#CharSequence#int#int#,https://github.com/wildfly-security/wildfly-elytron/blob/a73bbba0f0/src/main/java/org/wildfly/security/util/ByteStringBuilder.java#L210,M
java.lang.String__charAt__1,LevenshteinDistance.limitedCompare#CharSequence#CharSequence#int#,https://github.com/apache/commons-text/blob/7d2b511/src/main/java/org/apache/commons/text/similarity/LevenshteinDistance.java#L166,C
java.lang.String__charAt__1,XMPUtilsImpl.checkQuotes#String#char#,https://github.com/itext/itextpdf/blob/2d5b6a212/itext/src/main/java/com/itextpdf/xmp/impl/XMPUtilsImpl.java#L891,M
java.lang.String__charAt__1,RtfText.isNewLine#,https://github.com/apache/xmlgraphics-fop/blob/1942336d7/fop-core/src/main/java/org/apache/fop/render/rtf/rtflib/rtfdoc/RtfText.java#L306,C
java.lang.String__charAt__1,PSTextPainter.PSTextRun.paintXYShow#PSGraphics2D#TextUtil#Paint#boolean#boolean#,https://github.com/apache/xmlgraphics-fop/blob/1942336d7/fop-core/src/main/java/org/apache/fop/render/ps/PSTextPainter.java#L306,M
java.lang.String__charAt__1,InstructionFactory.createBinaryOperation#String#Type#,https://github.com/apache/commons-bcel/blob/5cc4b163/src/main/java/org/apache/bcel/generic/InstructionFactory.java#L422,M
java.lang.String__charAt__1,TextStringBuilderTest.testCharAt#,https://github.com/apache/commons-text/blob/7d2b511/src/test/java/org/apache/commons/text/TextStringBuilderTest.java#L402,C
java.lang.String__charAt__1,NameFactoryImpl.create#String#,https://github.com/apache/jackrabbit/blob/da3fd4199/jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/name/NameFactoryImpl.java#L60,C
java.lang.String__charAt__1,FDFAnnotationPolyline.initStyles#Element#,https://github.com/apache/pdfbox/blob/72249f6ff/pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationPolyline.java#L107,C
java.lang.String__charAt__1,JavaParser.readNativeStatementIf#,https://github.com/h2database/h2database/blob/0ea0365c2/h2/src/tools/org/h2/java/JavaParser.java#L518,M
java.lang.String__charAt__1,TextLayoutManager.processWord#int#KnuthSequence#GlyphMapping#char#boolean#boolean#int#boolean#,https://github.com/apache/xmlgraphics-fop/blob/1942336d7/fop-core/src/main/java/org/apache/fop/layoutmgr/inline/TextLayoutManager.java#L923,M
java.lang.String__charAt__1,ParseState.ch#,https://github.com/itext/itextpdf/blob/2d5b6a212/itext/src/main/java/com/itextpdf/xmp/impl/ISO8601Converter.java#L461,C
java.lang.String__charAt__1,TokenMgrError.addEscapes#String#,https://github.com/apache/jackrabbit/blob/da3fd4199/jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/xpath/TokenMgrError.java#L40,C
java.lang.String__charAt__1,IndexNodeResolver.escapeForQuery#String#,https://github.com/apache/jackrabbit/blob/da3fd4199/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/user/IndexNodeResolver.java#L241,C
java.lang.String__charAt__1,ValueStringFixed.trimRight#String#int#,https://github.com/h2database/h2database/blob/0ea0365c2/h2/src/main/org/h2/value/ValueStringFixed.java#L39,C
java.lang.String__charAt__1,SQL2TooManyClausesTest.getOrCreateParent#Node#int#,https://github.com/apache/jackrabbit/blob/da3fd4199/jackrabbit-core/src/test/java/org/apache/jackrabbit/core/query/SQL2TooManyClausesTest.java#L64,C
java.lang.String__charAt__1,StringUtils.indexOfDifference#CharSequence#,https://github.com/apache/commons-lang/blob/0820c4c89/src/main/java/org/apache/commons/lang3/StringUtils.java#L7885,C
java.lang.String__charAt__1,XMLUtils.protectAgainstWrappingAttack#Node#String#,https://github.com/apache/santuario-java/blob/3832bd83/src/main/java/org/apache/xml/security/utils/XMLUtils.java#L932,C
java.lang.String__charAt__1,XMLParser.read#String#,https://github.com/h2database/h2database/blob/0ea0365c2/h2/src/tools/org/h2/build/doc/XMLParser.java#L125,C
java.lang.String__charAt__1,HardcodedFonts.setFont#PCLGenerator#String#int#String#,https://github.com/apache/xmlgraphics-fop/blob/1942336d7/fop-core/src/main/java/org/apache/fop/render/pcl/HardcodedFonts.java#L47,C
java.lang.String__charAt__1,ExtendedMessageFormat.readArgumentIndex#String#ParsePosition#,https://github.com/apache/commons-lang/blob/0820c4c89/src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java#L327,C
java.lang.String__charAt__1,listclass.main#String[]#,https://github.com/apache/commons-bcel/blob/5cc4b163/src/examples/listclass.java#L92,C
java.lang.String__charAt__1,SpellChecker.scan#String#String#,https://github.com/h2database/h2database/blob/0ea0365c2/h2/src/tools/org/h2/build/doc/SpellChecker.java#L169,C
java.lang.String__charAt__1,MultiFileRenderingUtil.MultiFileRenderingUtil#String#File#,https://github.com/apache/xmlgraphics-fop/blob/1942336d7/fop-core/src/main/java/org/apache/fop/render/bitmap/MultiFileRenderingUtil.java#L50,C
java.lang.String__charAt__1,StringValue.getDate#,https://github.com/apache/jackrabbit/blob/da3fd4199/jackrabbit-jcr-rmi/src/main/java/org/apache/jackrabbit/rmi/value/StringValue.java#L68,C
java.lang.String__charAt__1,FileShell.unzip#String#String#,https://github.com/h2database/h2database/blob/0ea0365c2/h2/src/tools/org/h2/dev/fs/FileShell.java#L379,C
java.lang.String__charAt__1,HelloWorldExample.StringChromosome.fitness#,https://github.com/apache/commons-math/blob/1abe3c769/src/userguide/java/org/apache/commons/math4/userguide/genetics/HelloWorldExample.java#L379,C
java.lang.String__charAt__1,PdfPageLabels.getPageLabelFormats#PdfReader#,https://github.com/itext/itextpdf/blob/2d5b6a212/itext/src/main/java/com/itextpdf/text/pdf/PdfPageLabels.java#L260,M
java.lang.String__charAt__1,DomXmpParser.parseEndPacket#XMPMetadata#ProcessingInstruction#,https://github.com/apache/pdfbox/blob/72249f6ff/xmpbox/src/main/java/org/apache/xmpbox/xml/DomXmpParser.java#L701,M
java.lang.String__charAt__1,Text.escapeIllegalJcrChars#String#,https://github.com/apache/jackrabbit/blob/da3fd4199/jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/util/Text.java#L470,C
java.lang.String__charAt__1,PDFText.escapeText#String#boolean#,https://github.com/apache/xmlgraphics-fop/blob/1942336d7/fop-core/src/main/java/org/apache/fop/pdf/PDFText.java#L81,C
java.lang.String__charAt__1,AlphabetConverterTest.test#Character[]#Character[]#Character[]#String#,https://github.com/apache/commons-text/blob/7d2b511/src/test/java/org/apache/commons/text/AlphabetConverterTest.java#L194,C
java.lang.String__charAt__1,StringExpr.javaEncode#String#,https://github.com/h2database/h2database/blob/0ea0365c2/h2/src/tools/org/h2/java/Expr.java#L493,C
java.lang.String__charAt__1,PdfEncodings.isPdfDocEncoding#String#,https://github.com/itext/itextpdf/blob/2d5b6a212/itext/src/main/java/com/itextpdf/text/pdf/PdfEncodings.java#L305,C
java.lang.String__charAt__1,PathPredicate.PathPredicate#String#,https://github.com/apache/jackrabbit/blob/da3fd4199/jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/predicate/PathPredicate.java#L47,M
java.lang.String__charAt__1,CharSequenceUtils.toCharArray#CharSequence#,https://github.com/apache/commons-lang/blob/0820c4c89/src/main/java/org/apache/commons/lang3/CharSequenceUtils.java#L239,C
java.lang.String__charAt__1,PageParser.readParam#String#,https://github.com/h2database/h2database/blob/0ea0365c2/h2/src/main/org/h2/server/web/PageParser.java#L181,M
java.lang.String__charAt__1,RandomStringUtilsTest.testLang100#,https://github.com/apache/commons-lang/blob/0820c4c89/src/test/java/org/apache/commons/lang3/RandomStringUtilsTest.java#L517,C
java.lang.String__charAt__1,NumericEntityUnescaper.translate#CharSequence#int#Writer#,https://github.com/apache/commons-lang/blob/0820c4c89/src/main/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java#L81,M
java.lang.String__charAt__1,Dfp.Dfp#DfpField#String#,https://github.com/apache/commons-math/blob/1abe3c769/src/main/java/org/apache/commons/math4/dfp/Dfp.java#L335,C
java.lang.String__charAt__1,NumberUtils.getMantissa#String#int#,https://github.com/apache/commons-lang/blob/0820c4c89/src/main/java/org/apache/commons/lang3/math/NumberUtils.java#L640,M
java.lang.String__charAt__1,Function.translate#String#String#String#,https://github.com/h2database/h2database/blob/0ea0365c2/h2/src/main/org/h2/expression/Function.java#L2194,C
java.lang.String__charAt__1,PasswordBasedEncryptionUtil.picketBoxBase64Decode#String#,https://github.com/wildfly-security/wildfly-elytron/blob/a73bbba0f0/src/main/java/org/wildfly/security/util/PasswordBasedEncryptionUtil.java#L179,M
java.lang.String__charAt__1,Parser.Tokenizer.currentChar#,https://github.com/apache/pdfbox/blob/72249f6ff/pdfbox/src/main/java/org/apache/pdfbox/pdmodel/common/function/type4/Parser.java#L33,C
java.lang.String__charAt__1,TXTRenderer.addString#int#int#String#,https://github.com/apache/xmlgraphics-fop/blob/1942336d7/fop-core/src/main/java/org/apache/fop/render/txt/TXTRenderer.java#L185,C
org.jfree.chart.plot.XYPlot__getRendererForDataset__1,XYPlot.getDataRange#ValueAxis#,https://github.com/jfree/jfreechart/blob/893f9b15/src/main/java/org/jfree/chart/plot/XYPlot.java#L4411,C
